indCol,player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain
115,Florin Andone,Brighton,EPL,23,861,3,3,0,3.4883381444960833,0.09605338424444199,3.4883381444960833,0.3646346492504617,0.010040423440185573,0.3646346492504617,F S,19,2,5,0,0.6315050814300776,2.457792703062296
116,Junior Hoilett,Cardiff,EPL,32,2144,3,3,1,3.1675137002021074,1.337989422492683,3.1675137002021074,0.1329646609226631,0.056165600757621954,0.1329646609226631,F M S,40,25,4,0,1.249392711557448,5.066414901055396
117,Aboubakar Kamara,Fulham,EPL,13,678,3,2,0,3.5278748916462064,0.7714659627526999,2.005537203513086,0.46830197676719554,0.1024069862061106,0.2662217526787282,F M S,21,11,2,0,1.957985038869083,4.646231196820736
118,Youri Tielemans,Leicester,EPL,13,1098,3,3,4,2.055863954126835,2.5030784867703915,2.055863954126835,0.16851343886285533,0.20517036776806488,0.16851343886285533,M,31,16,2,0,5.261959716677666,8.308924078941345
119,Zanka,Huddersfield,EPL,24,2151,3,3,1,1.4841627273708582,0.3927211221307516,1.4841627273708582,0.06209885888580997,0.016431846114257388,0.06209885888580997,D,8,8,6,0,1.4670760668814182,2.3412678092718124
120,Aaron Mooy,Huddersfield,EPL,29,2326,3,2,1,2.4203277844935656,2.7453807536512613,1.6591589469462633,0.09364982829080865,0.10622711428573238,0.06419789562560778,M S,43,43,4,0,3.4816350005567074,5.216703267768025
121,Cenk Tosun,Everton,EPL,25,1036,3,3,3,4.990846138447523,0.9619657015427947,4.990846138447523,0.43356771472999717,0.0835684489757254,0.43356771472999717,F S,37,13,3,0,0.8459431864321232,5.439725419506431
122,Dwight McNeil,Burnley,EPL,21,1610,3,3,5,1.8276222385466099,3.462273061275482,1.8276222385466099,0.10216521830384775,0.19354321460546173,0.10216521830384775,M S,27,26,2,0,1.9837072659283876,4.028138067573309
123,Josh Murphy,Cardiff,EPL,29,1844,3,3,2,3.7385271210223436,3.524582718499005,3.7385271210223436,0.18246607423644845,0.17202410231285814,0.18246607423644845,F M S,46,16,2,0,0.7665395904332399,5.715318342670798
124,Stuart Armstrong,Southampton,EPL,29,1424,3,3,2,2.117169314995408,1.6480897581204772,2.117169314995408,0.1338098583915637,0.10416297628570431,0.1338098583915637,M S,32,29,2,0,3.5986444456502795,6.378683898597956
125,Kevin De Bruyne,Manchester City,EPL,19,965,2,2,2,1.47424113471061,6.654021034017205,1.47424113471061,0.13749399183829522,0.6205822726026409,0.13749399183829522,M S,31,36,2,0,8.481829758733511,12.202198661863804
126,Matt Ritchie,Newcastle United,EPL,36,2965,2,1,8,4.438608217053115,5.1125958655029535,2.916270522400737,0.13473009765085342,0.15518840738457532,0.08852085902734108,D M S,41,60,9,0,4.691090313717723,10.178970442153513
127,Dan Gosling,Bournemouth,EPL,25,1729,2,2,1,2.3945610458031297,0.9645063951611519,2.3945610458031297,0.12464458885036533,0.050205653883460766,0.12464458885036533,M S,21,9,8,0,7.027775038965046,9.242941771633923
128,Junior Stanislas,Bournemouth,EPL,23,1016,2,1,3,3.1044170781970024,2.4888692293316126,2.3432482406497,0.2749975758245376,0.22047069944866646,0.2075712024197569,D M S,34,15,1,0,2.5536738000810146,5.237212657928467
129,Daniel Sturridge,Liverpool,EPL,18,484,2,2,1,1.4982534935697913,1.0722148530185223,1.4982534935697913,0.27860085624231656,0.19937879498278308,0.27860085624231656,F S,18,8,1,0,2.53722982108593,4.198269399814308
130,Olivier Giroud,Chelsea,EPL,27,808,2,2,4,5.060872016474605,2.29118718765676,5.060872016474605,0.5637109919340525,0.25520649367463916,0.5637109919340525,F S,32,18,1,0,2.782382659614086,7.711165012791753
131,Calum Chambers,Fulham,EPL,31,2588,2,2,0,2.4422202110290527,0.9609899530187249,2.4422202110290527,0.08493037828153584,0.03341927966448425,0.08493037828153584,D M S,35,16,9,0,6.194431212730706,7.2815702967345715
132,Ander Herrera,Manchester United,EPL,22,1404,2,2,3,1.5117736011743546,2.0560901053249836,1.5117736011743546,0.09690856417784324,0.13180064777724254,0.09690856417784324,D M S,21,15,4,0,8.346527937799692,10.242878003045917
133,Seamus Coleman,Everton,EPL,29,2564,2,2,2,1.3583690887317061,3.801614096388221,1.3583690887317061,0.047680662240972525,0.13344199246292507,0.047680662240972525,D M,15,22,1,0,7.690771801397204,9.907463127747178
134,Ashley Young,Manchester United,EPL,30,2565,2,2,2,0.4942643716931343,3.999162459746003,0.4942643716931343,0.017342609533092433,0.14032148981564924,0.017342609533092433,D S,12,39,8,1,8.19924250105396,10.536158966366202
135,Ashley Westwood,Burnley,EPL,34,2817,2,2,7,1.7083475887775421,5.231230455450714,1.7083475887775421,0.05457979516861157,0.16713196343293016,0.05457979516861157,M S,22,42,5,0,3.608382051810622,8.081905081868172
136,Marc Albrighton,Leicester,EPL,27,1625,2,2,2,1.063951438292861,2.988251672126353,1.063951438292861,0.058926541197758454,0.16550316953315183,0.058926541197758454,F M S,19,29,3,0,2.2935056928545237,5.236807061359286
137,Alex Pritchard,Huddersfield,EPL,30,2114,2,2,0,2.6178857227787375,2.0834436882287264,2.6178857227787375,0.11145208848159242,0.08869911633897132,0.11145208848159242,F M S,47,32,2,0,1.5184151269495487,5.1248061545193195
138,Charlie Austin,Southampton,EPL,25,983,2,2,2,3.7951537473127246,1.0069123711436987,3.0339849097654223,0.3474708415647459,0.09218933204774454,0.27778091747597966,F S,32,9,1,0,0.41668323427438736,3.362955804914236
139,Joselu,Newcastle United,EPL,16,565,2,2,0,1.805324412882328,0.012054931372404099,1.805324412882328,0.28757380028214075,0.001920254554896228,0.28757380028214075,F S,17,2,1,0,0.7505010142922401,2.3267098888754845
140,Kurt Zouma,Everton,EPL,32,2613,2,2,2,1.2686381321400404,0.4428137503564358,1.2686381321400404,0.04369591729529416,0.015251908737879533,0.04369591729529416,D S,19,6,3,1,5.642795650288463,6.062597559764981
141,Lucas Torreira,Arsenal,EPL,34,2366,2,2,2,1.801344370469451,1.7125496631488204,1.801344370469451,0.0685211298995142,0.06514347831081735,0.0685211298995142,M S,25,16,7,1,9.01854007318616,11.160715404897928
142,Jorginho,Chelsea,EPL,37,3179,2,1,0,1.2965880166739225,3.0728410659357905,0.5354191791266203,0.03670743048148884,0.0869945567581696,0.015158139704748608,M,19,30,8,0,15.058909779414535,16.370110409334302
143,Marcos Alonso,Chelsea,EPL,31,2764,2,2,4,3.561836655251682,3.921598087064922,3.561836655251682,0.11597876229111843,0.12769313597534115,0.11597876229111843,D,45,32,6,0,9.476837048307061,13.036232767626643
144,Robert Snodgrass,West Ham,EPL,33,2230,2,2,5,2.260466093197465,5.175444085150957,2.260466093197465,0.09122957326805912,0.2088744249612494,0.09122957326805912,M S,30,59,10,0,5.7546539306640625,9.50794175080955
145,Shkodran Mustafi,Arsenal,EPL,31,2629,2,2,0,1.8620407497510314,0.27812959160655737,1.8620407497510314,0.06374426301924413,0.009521362968653543,0.06374426301924413,D,18,6,9,0,6.6209182646125555,6.724568292498589
146,Jefferson Lerma,Bournemouth,EPL,30,2527,2,2,0,1.0858130296692252,1.0097847320139408,1.0858130296692252,0.03867161561940256,0.035963840871094055,0.03867161561940256,M S,31,15,12,0,6.8315467573702335,7.8101400677114725
147,Ricardo Pereira,Leicester,EPL,35,3129,2,2,6,1.181735166348517,5.129702642560005,1.181735166348517,0.033990464995642865,0.14754657648782374,0.033990464995642865,D F M,25,33,7,0,8.28347925003618,11.34570687264204
148,Romain Saiss,Wolverhampton Wanderers,EPL,19,1133,2,2,0,1.289246629923582,0.727379709482193,1.289246629923582,0.10241147104423864,0.057779500311912944,0.10241147104423864,D M S,11,4,7,0,2.933737952262163,3.860406062565744
149,Steve Mounie,Huddersfield,EPL,31,1775,2,2,3,5.627418329939246,1.8666306650266051,5.627418329939246,0.2853338871518491,0.09464606188867293,0.2853338871518491,F S,61,18,1,1,0.661716434173286,6.190906060859561
150,Anthony Knockaert,Brighton,EPL,30,1823,2,2,6,2.11016377620399,4.2065854873508215,2.11016377620399,0.1041770377720017,0.20767564117475257,0.1041770377720017,F M S,27,35,4,1,2.769671317189932,5.284969922155142
151,Naby Keita,Liverpool,EPL,25,1407,2,2,1,2.5456338804215193,1.0696090441197157,2.5456338804215193,0.16283372369434027,0.06841848896288161,0.16283372369434027,M S,27,9,0,0,9.896367625333369,12.775823663920164
152,Wilfred Ndidi,Leicester,EPL,38,3305,2,2,0,3.1198459174484015,1.6935295332223177,3.1198459174484015,0.08495798262340579,0.046117294399397456,0.08495798262340579,M S,55,22,8,0,7.799391497392207,10.332123768981546
153,Declan Rice,West Ham,EPL,34,3009,2,2,0,1.23356996756047,0.6429660692811012,1.23356996756047,0.036896409797421835,0.01923128821379166,0.036896409797421835,M,22,9,4,0,7.640724206343293,8.087489490397274
154,Scott McTominay,Manchester United,EPL,16,852,2,2,0,1.5887957634404302,0.017006173729896545,1.5887957634404302,0.16783053839159473,0.0017964268024538604,0.16783053839159473,D M S,15,1,1,0,2.385298017412424,3.5094746835529804
155,Philip Billing,Huddersfield,EPL,27,2199,2,2,0,1.6647700937464833,1.8249885980039835,1.6647700937464833,0.06813520165401706,0.0746925756345423,0.06813520165401706,M S,42,22,7,0,3.699253322556615,5.940557053312659
156,Lewis Dunk,Brighton,EPL,36,3154,2,2,1,1.7627595653757453,0.7536891559138894,1.7627595653757453,0.050300685124862736,0.021506665831404582,0.050300685124862736,D,20,11,5,1,3.5237328745424747,3.7396439108997583
157,Will Hughes,Watford,EPL,32,2454,2,2,4,2.969533249735832,3.6631129905581474,2.969533249735832,0.10890708739862465,0.13434399720873402,0.10890708739862465,M S,31,29,5,0,4.083356935530901,8.060834351927042
158,Andriy Yarmolenko,West Ham,EPL,9,454,2,2,0,1.2489148899912834,0.6984043177217245,1.2489148899912834,0.2475822469145716,0.13845019514307313,0.2475822469145716,F M S,9,5,2,0,0.7467498928308487,2.492500936612487
159,Jürgen Locadia,Brighton,EPL,26,1229,2,2,0,3.3906076550483704,0.9557695426046848,3.3906076550483704,0.2482951089945918,0.06999126023956195,0.2482951089945918,F M S,28,13,1,0,1.7955863140523434,4.707125395536423
160,Ryan Sessegnon,Fulham,EPL,35,2300,2,2,6,4.265975874848664,3.9932506047189236,4.265975874848664,0.1669294907549477,0.15625763235856657,0.1669294907549477,D F M S,28,33,0,0,3.87308154348284,10.162048532627523
161,Leander Dendoncker,Wolverhampton Wanderers,EPL,19,1474,2,2,0,4.165359927341342,1.2851572092622519,4.165359927341342,0.25432998199506157,0.07846957180027318,0.25432998199506157,M S,17,7,1,0,3.157246697694063,6.670166987925768
162,Yan Valery,Southampton,EPL,23,1714,2,2,1,0.7205070797353983,0.25491195917129517,0.7205070797353983,0.037832927173970736,0.013385108707944321,0.037832927173970736,D M S,6,6,3,1,1.940354566089809,2.899165307171643
163,Yoshinori Muto,Newcastle United,EPL,17,512,1,1,0,1.019024733453989,0.31324256025254726,1.019024733453989,0.179125441427459,0.055062168794393074,0.179125441427459,F M S,6,5,1,0,0.7278851494193077,1.3042724635452032
164,Joel Matip,Liverpool,EPL,22,1535,1,1,0,0.9036619700491428,0.18020743504166603,0.9036619700491428,0.052983437983337364,0.010565908243485305,0.052983437983337364,D S,8,3,3,0,6.371974578127265,6.371974578127265
165,Max Meyer,Crystal Palace,EPL,29,1403,1,1,2,1.978862389922142,1.0709688980132341,1.978862389922142,0.12694056670918943,0.06870078461952321,0.12694056670918943,M S,38,22,3,0,3.499717593193054,5.764600705355406
166,Sokratis,Arsenal,EPL,25,2198,1,1,2,0.8275361265987158,0.6274542845785618,0.8275361265987158,0.03388455477428773,0.02569194067883101,0.03388455477428773,D,11,5,12,0,6.023902950808406,6.1428041737526655
167,Leon Balogun,Brighton,EPL,8,589,1,1,0,0.08249640464782715,0,0.08249640464782715,0.01260556267963403,0.0,0.01260556267963403,D S,1,0,2,0,0.7314174324274063,0.7314174324274063
168,Steve Cook,Bournemouth,EPL,31,2788,1,1,1,1.461019336245954,1.1459700055420399,1.461019336245954,0.04716346494337728,0.036993292861830555,0.04716346494337728,D,21,11,3,0,5.4173039654269814,6.203708314336836
169,Charlie Daniels,Bournemouth,EPL,21,1587,1,1,0,0.6230836696922779,0.4582163458690047,0.6230836696922779,0.03533555782753939,0.025985804113554143,0.03533555782753939,D M S,12,11,4,0,5.410695243626833,5.91681988351047
170,Jordon Ibe,Bournemouth,EPL,19,799,1,1,1,0.775267081335187,0.41998661682009697,0.775267081335187,0.0873267050314979,0.047307628928421434,0.0873267050314979,M S,9,10,1,0,1.1102917455136776,1.8733184821903706
171,Nacho Monreal,Arsenal,EPL,22,1857,1,1,3,1.2284543607383966,2.008963174186647,1.2284543607383966,0.05953736804871066,0.09736493574410243,0.05953736804871066,D M S,7,11,5,0,6.269339979626238,8.7304474581033
172,Alexis Sánchez,Manchester United,EPL,20,875,1,1,3,1.7134789302945137,3.5468507930636406,1.7134789302945137,0.17624354711600712,0.36481893871511734,0.17624354711600712,F M S,17,21,3,0,2.985114423558116,6.4989673644304276
173,Danny Welbeck,Arsenal,EPL,8,137,1,1,1,0.792971134185791,0.28166940808296204,0.792971134185791,0.5209299421658481,0.18503829728077797,0.5209299421658481,F S,4,5,0,0,0.7048697136342525,1.7137907072901726
174,Joel Ward,Crystal Palace,EPL,7,550,1,1,0,0.917661726474762,0.11860301997512579,0.917661726474762,0.15016282796859742,0.019407766905020583,0.15016282796859742,D S,2,2,1,0,0.9782976806163788,1.673132285475731
175,Angelo Ogbonna,West Ham,EPL,24,1870,1,1,1,1.0196454003453255,1.1602911613881588,1.0196454003453255,0.04907384279736861,0.05584289012028572,0.04907384279736861,D S,14,4,2,0,0.8990842010825872,1.095582788810134
176,James Tomkins,Crystal Palace,EPL,29,2566,1,1,1,0.9024495468474925,1.3705310272052884,0.9024495468474925,0.03165255620275695,0.048070067205173796,0.03165255620275695,D,22,7,6,0,3.097233599051833,3.1835997719317675
177,Manuel Lanzini,West Ham,EPL,10,693,1,1,1,1.183907426893711,0.9580360632389784,1.183907426893711,0.15375421128489755,0.12442026795311407,0.15375421128489755,M S,11,5,2,0,2.1552223106846213,3.1162629798054695
178,Etienne Capoue,Watford,EPL,33,2951,1,1,3,1.2973155491054058,1.369269479997456,1.2973155491054058,0.03956570634343833,0.041760167129708925,0.03956570634343833,M,18,10,14,1,7.016401715576649,8.080201987177134
179,Phil Jagielka,Everton,EPL,7,323,1,1,0,0.626363217830658,0.09909354895353317,0.626363217830658,0.17452845078872822,0.027611205590767757,0.17452845078872822,D S,1,2,0,1,0.20354557782411575,0.8958335593342781
180,Aaron Lennon,Burnley,EPL,16,1223,1,1,1,0.915638318285346,0.6648929566144943,0.915638318285346,0.06738139709377035,0.04892916279256295,0.06738139709377035,M S,4,7,1,0,0.5965600553900003,1.9413916785269976
181,Tom Cleverley,Watford,EPL,13,453,1,1,0,0.17453297600150108,0.11326443403959274,0.17453297600150108,0.03467542569566247,0.022502867689985315,0.03467542569566247,M S,4,1,2,0,0.7192035876214504,0.9147030152380466
182,Dejan Lovren,Liverpool,EPL,13,988,1,1,0,0.9101980663836002,0.10816649347543716,0.9101980663836002,0.08291277932644131,0.009853223089867759,0.08291277932644131,D S,6,1,1,0,3.321439675986767,3.4448091462254524
183,Jordan Henderson,Liverpool,EPL,32,1979,1,1,3,1.513163773342967,1.6871283408254385,1.513163773342967,0.0688149265289879,0.07672640256406744,0.0688149265289879,D M S,16,15,1,1,11.57944836653769,14.520353047177196
184,Christian Benteke,Crystal Palace,EPL,16,808,1,1,1,3.7290372187271714,1.1865844065323472,3.7290372187271714,0.4153630565413929,0.13216905518305846,0.4153630565413929,F S,26,9,1,0,1.3609155919402838,4.197606414556503
185,Vincent Kompany,Manchester City,EPL,17,1221,1,1,0,0.24023434054106474,0.07192530483007431,0.24023434054106474,0.017707690948972832,0.005301619520644298,0.017707690948972832,D S,5,1,6,0,7.911125384271145,8.01426974684
186,Fernandinho,Manchester City,EPL,29,2397,1,1,3,1.7180058201774955,3.1326744575053453,1.7180058201774955,0.06450585056986842,0.1176223200565211,0.06450585056986842,D M S,30,22,5,0,17.583874283358455,19.328524647280574
187,Kelechi Iheanacho,Leicester,EPL,30,911,1,1,3,2.5798534471541643,1.3410559296607971,2.5798534471541643,0.2548702637144619,0.132486315773295,0.2548702637144619,F M S,18,13,2,0,1.9898731801658869,5.289881035685539
188,Chris Smalling,Manchester United,EPL,24,2130,1,1,0,1.114168937318027,0.12397491931915283,1.114168937318027,0.04707756073174762,0.005238376872640261,0.04707756073174762,D,11,2,1,0,3.7084127962589264,3.7084127962589264
189,Kyle Walker,Manchester City,EPL,33,2774,1,1,1,0.7318427348509431,1.9359683343209326,0.7318427348509431,0.02374399644433485,0.06281079671553134,0.02374399644433485,D S,21,24,3,0,17.58540461398661,18.515537390485406
190,Jan Vertonghen,Tottenham,EPL,22,1925,1,1,0,1.0099767725914717,0.24384958297014236,1.0099767725914717,0.04721969326401686,0.011400759723279382,0.04721969326401686,D,15,4,3,1,7.626771003007889,7.90000806003809
191,Kieran Trippier,Tottenham,EPL,27,2278,1,1,3,0.4619603846222162,4.845307818613946,0.4619603846222162,0.018251288242317587,0.1914300718504193,0.018251288242317587,D M S,8,49,2,0,8.712672354653478,10.566017553210258
192,Jordan Ayew,Crystal Palace,EPL,20,1200,1,1,2,2.648142570629716,1.2027314379811287,2.648142570629716,0.1986106927972287,0.09020485784858465,0.1986106927972287,F S,27,16,3,0,1.1150086112320423,3.874551720917225
193,César Azpilicueta,Chelsea,EPL,38,3405,1,1,5,1.2596378233283758,2.423508291132748,1.2596378233283758,0.03329439180603636,0.06405748787135017,0.03329439180603636,D,17,27,4,0,11.969820936210454,14.248928362503648
194,Kenedy,Newcastle United,EPL,25,1347,1,1,1,2.407706096768379,0.8153682351112366,1.6465372741222382,0.16087123140991397,0.05447894666667505,0.1100136263333344,D M S,31,11,1,0,2.7164411367848516,4.687831139191985
195,Nemanja Matic,Manchester United,EPL,28,2450,1,1,0,1.7107233591377735,0.5648093987256289,1.7107233591377735,0.06284289890710189,0.020748100361349633,0.06284289890710189,D M,12,13,6,1,11.243934066966176,11.787703206762671
196,Jack Cork,Burnley,EPL,37,3315,1,1,2,1.5164049454033375,2.260394899174571,1.5164049454033375,0.041169365033574774,0.061368187307906906,0.041169365033574774,M,17,18,6,0,3.0894588008522987,5.2336041778326035
197,DeAndre Yedlin,Newcastle United,EPL,29,2476,1,1,2,1.1860910477116704,2.151615102775395,1.1860910477116704,0.04311316409291209,0.07820894961623003,0.04311316409291209,D M S,11,28,6,1,4.478992944583297,6.888161517679691
198,Jonjo Shelvey,Newcastle United,EPL,16,932,1,1,1,0.7167939725331962,1.857972823549062,0.7167939725331962,0.06921830206865628,0.17941797652297808,0.06921830206865628,M S,23,25,1,0,1.9959062775596976,3.2687313170172274
199,Ryan Bennett,Wolverhampton Wanderers,EPL,34,3060,1,1,0,1.0000525284558535,0.7868758589029312,1.0000525284558535,0.029413309660466277,0.023143407614792093,0.029413309660466277,D,15,9,12,0,4.800758751109242,5.850176807492971
200,Jonny Evans,Leicester,EPL,24,1993,1,1,0,0.5250390954315662,0.2806595526635647,0.5250390954315662,0.023709743396307558,0.01267403900638275,0.023709743396307558,D S,11,5,2,0,3.0556607330217957,3.3353215726092458
201,Adam Smith,Bournemouth,EPL,25,2080,1,1,1,0.5962848346680403,0.575232308357954,0.5962848346680403,0.02580078611544405,0.024889859496257626,0.02580078611544405,D M,7,11,5,1,7.586809643544257,8.291937232017517
202,Ryan Bertrand,Southampton,EPL,24,2160,1,1,0,1.2571097603067756,1.7228195257484913,1.2571097603067756,0.05237957334611565,0.07178414690618713,0.05237957334611565,D M,16,23,8,0,5.166144203394651,7.210838155820966
203,Victor Wanyama,Tottenham,EPL,13,499,1,1,0,1.0802447833120823,0.05843111872673035,1.0802447833120823,0.19483372845308097,0.010538678728267999,0.19483372845308097,M S,7,2,2,0,2.7977288141846657,2.871050499379635
204,Oriol Romeu,Southampton,EPL,31,2155,1,1,0,0.9572870153933764,1.706584144383669,0.9572870153933764,0.03997950412315725,0.07127265568191657,0.03997950412315725,M S,10,9,11,0,5.425083035603166,7.155806794762611
205,Cédric Soares,Southampton,EPL,18,1494,1,1,2,0.27469734381884336,1.1431782990694046,0.27469734381884336,0.016548032760171288,0.06886616259454245,0.016548032760171288,D M S,10,12,4,0,2.2782317101955414,2.912582539021969
206,Matt Targett,Southampton,EPL,16,1180,1,1,3,0.601858351379633,2.119725428521633,0.601858351379633,0.04590445052895505,0.1616739733618195,0.04590445052895505,D M S,11,23,2,0,2.1659122947603464,3.4554710909724236
207,Adama Traoré,Wolverhampton Wanderers,EPL,29,879,1,1,1,1.2554869428277016,2.204887079074979,1.2554869428277016,0.12854815114276807,0.2257563562192811,0.12854815114276807,F M S,19,17,1,0,2.4375135712325573,5.700921595096588
208,Andreas Pereira,Manchester United,EPL,15,593,1,1,1,0.2686988189816475,0.8848187737166882,0.2686988189816475,0.040780596472762685,0.13428952720826634,0.040780596472762685,M S,8,9,5,0,2.4986272528767586,3.2008733926340938
209,Harry Winks,Tottenham,EPL,26,1578,1,1,0,1.094498997554183,0.24433191865682602,1.094498997554183,0.06242389719890778,0.013935280531758139,0.06242389719890778,M S,9,7,4,0,5.9963750168681145,6.521413639187813
210,Luke Shaw,Manchester United,EPL,29,2594,1,1,4,1.533867921680212,4.323225731961429,1.533867921680212,0.053218239379806895,0.14999626672186916,0.053218239379806895,D M,21,33,11,0,12.218418763950467,14.971796043217182
